id,app_id,name,description,fullgame_app_id,fullgame_name,type,publishers,developers,is_free,interface_languages,fullaudio_languages,subtitles_languages,windows,mac,linux,genre_id,type_genre,release_date,coming_soon,currency,initial_price,final_price,discount_percent,formatted_initial_price,formatted_final_price
43,1622010,Castle Greyrot,"Castle Greyrot is a challenging boss-rush rogue-lite turn-based RPG that revolves around killing brutal bosses, a lot. Train your party members to overcome the horrors of Castle Greyrot and its unending curse... IF YOU CAN!",0,,game,sawworm Games,sawworm Games,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 23, 3, 2, 70","Acción, Aventura, Indie, Rol, Estrategia, Acceso anticipado",10 JUL 2022,0,ARS,40000,40000,0,ARS$ 400.00,"ARS$ 400,00"
44,1622021,Coloring Game 4 – Post-Apocalyptic Fiction,The fifth DLC to the Coloring Game 4. The theme of this DLC is the post-apocalyptic fiction.,1554790,Coloring Game 4,dlc,L. Stotch,L. Stotch,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 37, 23","Casual, Free to Play, Indie",5 MAY 2021,0,ARS,16500,16500,0,ARS$ 165.00,"ARS$ 165,00"
45,1622060,Dark Threads,"Dark Threads is an immersive, interactive VR story experience. Wake up confused in a futuristic penthouse, greeted by Rhea and Dom, your holographic assistants. Begin to recover your memory by exploring your environment and discovering clues as to your identity.",0,,game,Cream Digital Inc.,"Cream Digital Inc., Be Curious Productions Inc.",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"25, 4, 23, 3","Aventura, Casual, Indie, Rol",13 AGO 2021,0,ARS,10499,10499,0,ARS$ 104.99,"ARS$ 104,99"
46,1622050,Sand Bullets,Top-Down Shooter with a mobile APP interaction.,0,,game,Duaik,"Duaik Entretenimento, Reload Studios",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,23,Indie,22 OCT 2022,0,ARS,5399,5399,0,ARS$ 53.99,"ARS$ 53,99"
47,1622040,Lila's Tale and the Hidden Forest,"Ayuda a Lila y a su amiga a Huir explorando el Bosque Escondido de Solaria para salvar a los Búhos Guardianes de las manos de los malvados ladrones. Descubre pasajes ocultos, vence a los enemigos y desafíate a ti mismo en este mágico juego de plataformas en 2D.",0,,game,Skullfish Studios,Skullfish Studios,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"25, 4, 23","Aventura, Casual, Indie",10 NOV 2022,0,ARS,32000,32000,0,ARS$ 320.00,"ARS$ 320,00"
48,1622090,Water Ball,"Water Ball - a puzzle game from category 3 in a row, made in 2D hand-drawn graphics.",0,,game,Piece Of Voxel,Stas Paty9mkin,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 23, 2","Casual, Indie, Estrategia",16 MAY 2021,0,ARS,12999,4159,68,"ARS$ 129,99","ARS$ 41,59"
49,1622080,Flyland Wars: 0 Ball Game [Trainer],A sci-fi flying person vs. robot battle game. This is the Flyland Wars Trainer. A robotic enemy seems to vastly outmatch your necessarily hand-thrown weapons. But you can fly! You can think! You are creative! Sometimes it hardly seems fair...,0,,game,Loren Logic,Loren Logic,1,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,1,Acción,4 OCT 2021,0,,0,0,0,,
50,1622110,Zoria and the Cursed Land,"You play as Zoria Dunne, half orc adventurer (human/orc), eager to explore the world. Take your time exploring the ruins, forest and caves looking for your lost friends.",0,,game,Shady Corner Games,AllFenom,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25","Acción, Aventura",Por confirmarse,1,,0,0,0,,
51,1621330,RPG Maker MV - Minikle's Background CG Material Collection Fantasy part01,"This collection includes materials of fantasy single pictures suitable for RPGs. The time difference data is also included for the day, the evening, the night, and the night lighted version (if there is lighting scene, etc.). Please utilize this collection for making your adventure game production.",363890,RPG Maker MV,dlc,Gotcha Gotcha Games,"QUUNPLANT, Gotcha Gotcha Games",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"3, 53, 59","Rol, Diseño e ilustración, Publicación web",26 MAY 2021,0,ARS,22499,22499,0,ARS$ 224.99,"ARS$ 224,99"
52,1622100,Outer Wilds - Echoes of the Eye,"Una extraña foto de satélite inexplicable. Una nueva exposición de museo que supone el inicio de un último viaje por el espacio. ¿Deberías tirar del hilo y desentrañar el secreto más profundo del sistema solar, o es mejor dejar algún conocimiento en la oscuridad?",753640,Outer Wilds,dlc,Annapurna Interactive,Mobius Digital,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25","Acción, Aventura",28 SEP 2021,0,ARS,114999,114999,0,ARS$ 1149.99,"ARS$ 1.149,99"
53,1621332,RPG Maker MV - Odyssey of Fantasy enemy pack,The &quot;Odyssey of Fantasy Series Enemy Material Collection&quot; is a collection of materials to highly suitable for a high fantasy setting.,363890,RPG Maker MV,dlc,Gotcha Gotcha Games,"ENTACL GRAPHICXXX, Gotcha Gotcha Games",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"53, 59","Diseño e ilustración, Publicación web",6 JUL 2022,0,ARS,17999,17999,0,ARS$ 179.99,"ARS$ 179,99"
54,1621320,Eggcelerate! to the Tropics,Eggcelerate! to the Tropics is a very challenging time-trial racing game with an egg on top of your motorcycle. Try over and over again to improve your time without dropping an egg.,0,,game,Tyre Bytes LLC,"Tim Beaudet, Tyre Bytes LLC",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"9, 28, 18","Carreras, Simuladores, Deportes",30 MAR 2023,0,ARS,90000,90000,0,ARS$ 900.00,"ARS$ 900,00"
55,1622140,Zoms & Guns,"Zoms &amp; Guns takes place in a picturesque town brimming with museums, multi-coloured houses, enticing boutiques and cozy cafés. The town is home to very warm and friendly people. Life takes a turn on a cold winter night, suddenly an evil darkness takes over the neighbourhood.",0,,game,Parham Alibolandi,Parham Alibolandi,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 23, 3, 70","Acción, Indie, Rol, Acceso anticipado",Próximamente,1,,0,0,0,,
56,1621342,RPG Maker MZ - Odyssey of Fantasy enemy pack,The &quot;Odyssey of Fantasy Series Enemy Material Collection&quot; is a collection of materials to highly suitable for a high fantasy setting.,1096900,RPG Maker MZ,dlc,Gotcha Gotcha Games,"ENTACL GRAPHICXXX, Gotcha Gotcha Games",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,0,"3, 53, 59","Rol, Diseño e ilustración, Publicación web",6 JUL 2022,0,ARS,17999,17999,0,ARS$ 179.99,"ARS$ 179,99"
57,1621340,RPG Maker MZ - Minikle's Background CG Material Collection Fantasy part01,"This collection includes materials of fantasy single pictures suitable for RPGs. The time difference data is also included for the day, the evening, the night, and the night lighted version (if there is lighting scene, etc.). Please utilize this collection for making your adventure game production.",1096900,RPG Maker MZ,dlc,Gotcha Gotcha Games,"QUUNPLANT, Gotcha Gotcha Games",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,0,"3, 53, 59","Rol, Diseño e ilustración, Publicación web",26 MAY 2021,0,ARS,22499,22499,0,ARS$ 224.99,"ARS$ 224,99"
58,1621350,Dreamt,"Stuck in a dream, explore a strange house to your heart's content. It feels both familiar and completely new, like a forgotten memory.",0,,game,Luis Ibarra,Luis Ibarra,1,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 28, 70","Casual, Simuladores, Acceso anticipado",Próximamente,1,,0,0,0,,
59,1621380,Scampr,Play a squirrel in an open-world game where you experience a peaceful yet surreal environment.,0,,game,Pandora Machine,Pandora Machine,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,4,Casual,7 JUN 2021,0,ARS,5399,5399,0,ARS$ 53.99,"ARS$ 53,99"
60,1621390,Siege Up!,"A classical full-featured RTS in low-poly style. Fantasy story-driven campaign, multiplayer, editor, cooperative missions. Build a city, walls, research technologies, capture resources to obtain advantage. Attack an opponent with melee, rangers, siege weapon and battle ships and come to VICTORY!",0,,game,Abuksigun,Denis Zdorovtsov,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"25, 23, 29, 3, 2","Aventura, Indie, Multijugador masivo, Rol, Estrategia",Próximamente,1,,0,0,0,,
61,1621460,"Los Sims™ 4 ¡Sí, Quiero! Pack de Contenido","¡Pasa por el altar en Los Sims 4 ¡Sí, Quiero! Pack de Contenido! Haz que la preparación para el gran día sea especial y planifica la ceremonia ideal.",1222670,The Sims™ 4,dlc,Electronic Arts ,Maxis,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 28","Casual, Simuladores",23 FEB 2022,0,ARS,339900,339900,0,ARS$ 3399.00,"ARS$ 3.399,00"
62,1621470,Los Sims™ 4 Loft Industrial - Kit,"Adopta el diseño arquitectónico reutilizado con Los Sims™ 4 Loft Industrial - Kit*, inspirado en los almacenes reconvertidos de Brooklyn, Nueva York.",1222670,The Sims™ 4,dlc,Electronic Arts,Maxis,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 28","Casual, Simuladores",24 AGO 2021,0,ARS,82900,82900,0,ARS$ 829.00,"ARS$ 829,00"
63,1621473,Los Sims™ 4 Moda Masculina Moderna - Kit,Revoluciona lo clásico con Los Sims™ 4 Moda Masculina Moderna - Kit y su colección accesible y provocativa diseñada por Stefan Cooke.,1222670,The Sims™ 4,dlc,Electronic Arts,Maxis,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 28","Casual, Simuladores",2 DIC 2021,0,ARS,82900,82900,0,ARS$ 829.00,"ARS$ 829,00"
64,1621420,After Shadows,"After Shadows is a metroidvania with roguelike elements. Get into a distant post-apocalyptic future, where all of humanity became extinct. Explore the abandoned Fortress, look for traps and hide from Dark Monster who is chasing you.",0,,game,Insidious Games,Insidious Games,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 23","Acción, Aventura, Indie",21 OCT 2021,0,ARS,17999,17999,0,ARS$ 179.99,"ARS$ 179,99"
65,1621450,Biscuitts 4,Biscuitts 4 is a Beat Em Up Game based on the 80s Cartoon.,0,,game,Indie Games Publisher,Crossplatform,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,1,"1, 25, 23","Acción, Aventura, Indie",24 NOV 2021,0,ARS,224000,224000,0,ARS$ 2240.00,"ARS$ 2.240,00"
66,1621474,Los Sims™ 4 Decoración Vegetal - Kit,Lleva el exterior al interior con frondosas plantas que insuflan nueva vida a cualquier espacio en Los Sims™ 4 Decoración Vegetal - Kit.,1222670,The Sims™ 4,dlc,Electronic Arts,Maxis,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 28","Casual, Simuladores",9 NOV 2021,0,ARS,82900,82900,0,ARS$ 829.00,"ARS$ 829,00"
67,1621476,Los Sims™ 4 Decoración Maximalista - Kit,¡Convierte cualquier salón básico en una estancia inspiradora con los eclécticos y expresivos objetos de Los Sims 4 Decoración Maximalista - Kit!,1222670,The Sims™ 4,dlc,Electronic Arts,Maxis,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 28","Casual, Simuladores",21 MAR 2022,0,ARS,82900,82900,0,ARS$ 829.00,"ARS$ 829,00"
68,1621490,MagicShop3D,"A twenty-year-old princess walks into a magic store to ask the owner for a favor. You will need to find the right spell to help the princess deal with her problem. Combine magic elements and solve interesting puzzles in order to cast spells on the princess, but no one knows what the outcome will be.",0,,game,FireArmGames,FireArmGames,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,1,Acción,19 JUN 2022,0,ARS,12999,12999,0,ARS$ 129.99,"ARS$ 129,99"
69,1621510,iTop Screen Recorder PRO,iTop Screen Recorder for steam is a free and easy-to-use PC screen recorder that helps you record HD videos with high FPS and no dropping frames. It’s perfect for recording fast-paced games.,1611360,iTop Screen Recorder for Steam,dlc,Orange View Limited,Orange View Limited,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,58,Producción de vídeo,17 MAY 2021,0,ARS,53999,53999,0,ARS$ 539.99,"ARS$ 539,99"
70,1621540,Spooky Milk Life,"Come on to the 'Spooky Milk Life', Explore and solve the mystery of Mid Night Falls with full of sexy characters and erotic situations. Procedural dungeon and Turn-based battle are waiting.",0,,game,Studio Ginkgo,"MangoMango, Studio Ginkgo",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,0,"1, 25, 4, 23","Acción, Aventura, Casual, Indie",Próximamente,1,,0,0,0,,
71,1621620,PolyCore Defense Playtest,,0,,game,,,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,,,4 JUN 2021,0,,0,0,0,,
72,1621600,REIGN OVER,"Build a fortress, raise an army, conquer your rivals! Hire heroes, equip them with rare artifacts and master their special abilities. Capture buildings and resources to train units and hire mercenaries. Lead them to victory in turn based combat!",0,,game,Pentakodas,Pentakodas,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"3, 2","Rol, Estrategia",Por confirmarse,1,,0,0,0,,
73,1621630,"SAMURAI SHODOWN - DLC CHARACTER ""SOGETSU KAZAMA""",Esta compra digital desbloquea el personaje de DLC &quot;SOGETSU KAZAMA&quot; para tu copia de SAMURAI SHODOWN.,1342260,SAMURAI SHODOWN,dlc,SNK CORPORATION,SNK CORPORATION,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,1,Acción,14 JUN 2021,0,ARS,7899,7899,0,ARS$ 78.99,"ARS$ 78,99"
74,1621631,"SAMURAI SHODOWN - DLC CHARACTER ""IROHA""",Esta compra digital desbloquea el personaje de DLC &quot;IROHA&quot; para tu copia de SAMURAI SHODOWN.,1342260,SAMURAI SHODOWN,dlc,SNK CORPORATION,SNK CORPORATION,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,1,Acción,14 JUN 2021,0,ARS,7899,7899,0,ARS$ 78.99,"ARS$ 78,99"
75,1621651,"SAMURAI SHODOWN - DLC CHARACTER ""CHAM CHAM""",Esta compra digital desbloquea el personaje de DLC &quot;CHAM CHAM&quot; para tu copia de SAMURAI SHODOWN.,1342260,SAMURAI SHODOWN,dlc,SNK CORPORATION,SNK CORPORATION,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,1,Acción,14 JUN 2021,0,ARS,7899,7899,0,ARS$ 78.99,"ARS$ 78,99"
76,1621660,"SAMURAI SHODOWN - DLC CHARACTER ""HIBIKI TAKANE""",Esta compra digital desbloquea el personaje de DLC &quot;HIBIKI TAKANE&quot; para tu copia de SAMURAI SHODOWN.　　,1342260,SAMURAI SHODOWN,dlc,SNK CORPORATION,SNK CORPORATION,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,1,Acción,14 JUN 2021,0,ARS,7899,7899,0,ARS$ 78.99,"ARS$ 78,99"
77,1621031,Tiny Tina's Wonderlands: Season Pass,"Usa la nueva y poderosa clase Invocador de Tizones, adéntrate en cuatro mazmorras distintas, enfréntate a jefes formidables y descubre más de 100 nuevas armas legendarias, equipo y cosméticos en el Pase de Temporada de Tiny Tina's Wonderlands",1286680,Tiny Tina's Wonderlands,dlc,2K,Gearbox Software,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 3","Acción, Aventura, Rol",23 JUN 2022,0,ARS,299300,299300,0,ARS$ 2993.00,"ARS$ 2.993,00"
78,1621070,DeadPoly,"DeadPoly is a polygon zombie survival looter shooter with base building and crafting. Your only goal is survival, everything else is optional.",0,,game,TFL Games,TFL Games,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 4, 29, 70","Acción, Aventura, Casual, Multijugador masivo, Acceso anticipado",12 ENE 2022,0,ARS,12999,12999,0,ARS$ 129.99,"ARS$ 129,99"
79,1621130,The Little Black Bestiary: A Midsummer Night’s Barcrawl,A modern fantasy visual novel dating sim where you attempt to woo an astoundingly wealthy fae businesswoman.,0,,game,CyberScherzo Studios,CyberScherzo Studios,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,23,Indie,Próximamente,1,,0,0,0,,
80,1621050,Chicken Ranch,"Chicken ranch is a top down ranch simulation game where you raise all kinds of birds in a world where every single bird is a different type of chicken. Take your farmer's Nordic fate into your own hands and raise every kind of chicken, oh and don't forget to fight off the floofs!",0,,game,High Level Studios,High Level Studios,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 28","Casual, Simuladores",Próximamente,1,,0,0,0,,
81,1621100,Sorcerous,"A sudden disappearance will set Apprentice Mage Andraste on the trail of a mystery that unfolds with arcane powers, monster battles and cunning puzzles in the best tradition of turn based RPGs.",0,,game,Sirenum Studios,Sirenum Studios,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,3,Rol,22 JUL 2021,0,ARS,12999,12999,0,ARS$ 129.99,"ARS$ 129,99"
82,1621140,Clawfish,"Clawfish is a fishing claw machine game. Visit an isolated train station with a fishing arcade. Explore the dock, play the machines, and take some time to relax by the water.",0,,game,davidczar,David Czarnowski,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,0,"25, 4, 23","Aventura, Casual, Indie",11 JUN 2021,0,ARS,3999,0,0,ARS$ 39.99,"ARS$ 0,00"
83,1621150,Maelstrom Strategy Guide,Find every ending in &quot;Maelstrom&quot; with the strategy guide!,1485190,Maelstrom: A Yaoi Visual Novel,dlc,,Y Press Games,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"4, 23","Casual, Indie",14 MAY 2021,0,ARS,32000,32000,0,ARS$ 320.00,"ARS$ 320,00"
84,1621151,Maelstrom Art Book,Check out the boys of Maelstrom any time with this art book!,1485190,Maelstrom: A Yaoi Visual Novel,dlc,,Y Press Games,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"4, 23","Casual, Indie",14 MAY 2021,0,ARS,32000,32000,0,ARS$ 320.00,"ARS$ 320,00"
85,1621220,A Night in Vanet Manor,Travel through a mysterious mansion in a short VR puzzle game. Manipulate gravity and see things from a different perspective to solve puzzles and find keys. See if you can escape from the sinister magic that warps Vanet Manor.,0,,game,Michael Thorson,Michael Thorson,1,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"25, 37, 23, 70","Aventura, Free to Play, Indie, Acceso anticipado",Próximamente,1,,0,0,0,,
86,1621210,Nemithia,"Embark on a heroic journey in Nemithia, where three destined heroes must save their planet from the corrupt Drakians led by Amolon Morrowstar. Battle through perilous realms, unlock ancient powers, and rally allies in this epic indie adventure. Will you rise against darkness and save Nemithia?",0,,game,"Nuno ""Omega Leo"" Diogo","Nuno ""Omega Leo"" Diogo",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,1,"1, 23, 3, 70","Acción, Indie, Rol, Acceso anticipado",29 JUL 2021,0,ARS,6799,6799,0,ARS$ 67.99,"ARS$ 67,99"
87,1621240,BOMB,"Its a single player story driven game , where player need to strategically place bomb to kill enemy and cross the platform within the time frame.",0,,game,Kreeda Interactives,Kreeda Interactives,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 23, 2","Acción, Aventura, Indie, Estrategia",1 MAY 2024,1,,0,0,0,,
